age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
42,1,0,2,no,5310,yes,no,0,25,11,968,2,97,4,3,yes
49,1,0,1,no,2187,no,no,0,25,11,92,2,-1,0,0,no
27,2,1,1,no,11862,no,no,0,25,11,285,2,97,7,3,yes
30,1,1,1,no,265,no,no,0,25,11,295,1,93,3,3,no
23,10,1,0,no,922,no,no,0,25,11,242,1,85,8,1,no
36,3,0,1,no,0,no,no,0,25,11,106,1,205,2,2,no
61,2,0,2,no,2282,no,no,0,25,11,1092,1,-1,0,0,no
51,3,0,0,no,1216,no,no,0,25,11,421,1,-1,0,0,no
33,1,0,1,no,334,no,no,0,25,11,87,1,-1,0,0,no
31,1,1,1,no,9421,no,no,0,25,11,372,1,-1,0,0,yes
39,2,0,0,no,1820,no,no,0,25,11,103,1,-1,0,0,no
53,2,0,0,no,65,no,no,0,25,11,99,1,92,2,1,no
31,3,1,0,no,4198,no,no,0,25,11,234,1,-1,0,0,yes
38,1,0,3,no,3576,no,no,0,25,11,349,2,183,1,3,yes
28,10,1,0,no,1925,no,no,0,25,11,487,1,97,2,1,yes
38,2,0,0,no,6728,no,no,0,25,11,232,1,96,4,3,yes
72,5,0,0,no,1129,no,no,0,25,11,208,1,91,1,3,yes
37,1,0,1,no,4842,yes,no,0,25,11,170,1,-1,0,0,no
29,3,1,0,no,265,yes,no,0,25,11,414,1,184,1,1,yes
34,3,0,1,no,69,no,yes,0,25,11,296,1,205,2,1,yes
64,5,2,2,no,1840,no,no,0,25,11,237,1,85,4,2,no
61,5,2,2,no,3624,no,no,0,25,11,342,1,-1,0,0,yes
27,0,1,1,no,567,no,no,0,25,11,238,2,184,1,3,yes
46,9,0,0,no,38,no,no,0,25,11,541,1,-1,0,0,yes
57,0,2,2,no,1299,no,no,0,27,11,142,2,-1,0,0,no
52,0,0,0,no,1797,yes,no,0,27,11,92,2,99,1,1,no
77,5,0,2,no,680,no,no,2,27,11,341,4,94,3,1,no
53,2,0,0,no,1982,yes,yes,0,27,11,160,1,-1,0,0,yes
83,5,2,2,no,20,no,no,0,27,11,65,3,-1,0,0,no
35,2,1,0,no,204,yes,no,0,30,11,110,3,189,1,3,no
58,2,0,0,no,3399,no,no,2,30,11,1628,2,188,8,3,yes
46,2,0,1,no,31630,no,no,0,30,11,448,2,214,1,1,no
63,8,0,2,no,0,no,no,2,30,11,337,3,-1,0,0,no
58,5,0,2,no,4007,no,no,0,30,11,598,4,-1,0,0,no
51,2,0,1,no,2506,no,no,0,30,11,210,3,-1,0,0,no
25,10,1,0,no,304,no,no,0,30,11,152,1,188,2,3,no
66,1,0,3,no,2149,yes,no,0,30,11,151,6,103,4,2,no
45,3,0,3,no,2033,no,no,0,30,11,123,1,186,4,1,no
22,10,1,1,no,691,no,no,0,30,11,260,5,103,1,3,yes
32,7,0,0,no,390,no,no,0,30,11,152,1,-1,0,0,no
33,2,0,1,no,8023,no,no,0,30,11,107,1,105,3,1,no
28,3,1,0,no,520,yes,no,0,30,11,113,1,168,1,1,no
28,3,0,0,no,330,no,no,0,2,12,357,1,188,3,2,yes
31,2,0,0,no,318,no,no,0,2,12,310,1,-1,0,0,yes
26,0,1,1,no,644,no,no,0,2,12,346,1,-1,0,0,yes
60,5,2,1,no,4,yes,no,0,2,12,415,1,190,5,1,yes
44,11,1,3,no,18881,no,no,0,2,12,187,2,-1,0,0,no
29,2,1,0,no,1165,no,no,0,3,12,244,2,184,1,3,yes
32,1,1,1,no,84,no,no,2,3,12,37,1,-1,0,0,no
36,3,2,1,no,4708,no,no,0,3,12,284,1,171,1,1,yes
68,5,0,1,no,2820,no,no,0,3,12,154,1,97,2,1,yes
48,1,0,1,no,1147,no,no,0,3,12,155,1,120,3,3,yes
53,8,0,2,no,980,yes,no,0,3,12,352,1,-1,0,0,yes
27,0,1,0,no,-46,yes,no,0,3,12,97,3,199,8,2,no
39,4,0,0,no,323,no,no,0,3,12,1804,3,182,3,2,no
39,2,0,0,no,2983,no,no,0,3,12,472,1,-1,0,0,yes
61,9,0,2,no,175,no,no,2,3,12,237,1,-1,0,0,no
25,10,1,1,no,1189,no,no,0,3,12,110,1,183,1,3,no
28,4,1,0,no,339,no,no,0,3,12,350,1,182,1,3,yes
29,9,1,1,no,19,no,no,0,3,12,274,1,230,1,3,yes
72,5,0,3,no,1940,no,no,2,4,12,705,2,-1,0,0,yes
29,1,1,1,no,1445,no,no,0,4,12,271,2,-1,0,0,yes
26,10,1,1,no,294,no,no,0,4,12,208,2,-1,0,0,yes
49,1,0,1,no,5887,no,no,0,4,12,439,3,185,5,3,yes
42,0,0,0,no,2913,no,no,0,4,12,127,2,184,2,3,no
43,1,1,1,no,11891,no,no,0,4,12,821,5,242,1,3,yes
31,10,1,3,no,988,no,no,0,4,12,377,5,191,11,2,no
33,2,0,0,no,711,no,no,0,4,12,78,2,-1,0,0,no
69,5,2,0,no,344,no,no,0,4,12,55,2,-1,0,0,no
28,10,1,3,no,78,no,no,0,4,12,232,3,310,2,1,yes
44,3,1,0,no,733,yes,no,0,4,12,360,2,105,5,3,yes
73,5,2,2,no,5028,no,no,0,4,12,696,10,-1,0,0,yes
58,3,1,0,no,2223,no,no,0,4,12,1139,2,114,1,3,no
27,10,1,3,no,3511,no,no,0,4,12,300,3,-1,0,0,no
27,10,1,0,no,91,no,no,2,4,12,157,6,95,37,2,no
38,4,0,0,no,5000,no,no,0,4,12,720,5,536,5,1,no
39,1,0,1,no,481,no,no,0,7,12,929,5,189,1,2,yes
61,1,0,1,no,0,yes,yes,0,7,12,85,2,-1,0,0,no
31,3,0,0,no,389,yes,no,0,7,12,69,1,185,2,1,no
42,3,1,0,no,684,no,no,0,7,12,163,1,186,1,3,no
42,1,0,1,no,144,no,no,0,7,12,143,1,283,3,1,no
64,5,0,0,no,1220,no,no,0,7,12,138,1,-1,0,0,no
61,5,2,0,no,1761,no,no,0,7,12,334,3,-1,0,0,no
45,2,0,0,no,0,yes,no,0,7,12,344,1,-1,0,0,yes
61,5,0,2,no,103,no,no,0,7,12,292,1,-1,0,0,no
34,6,1,0,no,360,yes,no,0,7,12,371,1,-1,0,0,no
32,3,1,0,no,8626,no,no,0,7,12,200,1,196,2,1,no
25,0,1,0,no,1163,no,no,0,7,12,262,3,-1,0,0,no
29,3,1,1,no,135,no,no,0,7,12,248,1,-1,0,0,no
81,5,0,0,no,93,no,no,0,7,12,164,1,-1,0,0,no
29,10,1,0,no,314,no,no,0,7,12,415,2,116,4,1,yes
51,3,0,0,no,241,no,no,0,7,12,308,2,-1,0,0,yes
72,5,0,3,no,413,no,no,2,7,12,358,6,-1,0,0,no
80,5,0,0,no,462,no,no,0,7,12,127,2,-1,0,0,no
52,7,0,2,no,657,no,no,2,7,12,91,2,217,1,2,no
38,7,2,0,no,1190,yes,no,0,7,12,347,4,186,5,3,no
31,2,0,0,no,684,yes,no,0,7,12,620,3,-1,0,0,yes
30,10,1,0,no,1681,no,no,0,7,12,329,2,-1,0,0,yes
22,10,1,0,no,120,no,no,0,7,12,245,5,-1,0,0,no
50,3,0,0,no,10250,yes,no,0,7,12,254,3,385,2,2,yes
29,2,1,1,no,2489,yes,no,0,7,12,1002,3,283,2,3,no
42,1,0,1,no,254,no,no,0,9,12,288,7,183,4,3,yes
37,3,0,0,no,0,yes,no,0,9,12,179,1,190,1,3,yes
34,1,0,1,no,250,no,no,0,9,12,787,1,188,8,2,no
24,10,1,0,no,1847,no,no,0,9,12,390,1,-1,0,0,no
53,0,1,0,no,1442,no,no,2,9,12,137,8,188,2,2,no
30,1,0,1,no,1077,no,no,0,9,12,124,1,-1,0,0,no
27,1,1,1,no,1623,no,no,0,9,12,161,1,190,1,3,no
34,2,0,0,no,294,yes,no,0,9,12,265,1,184,3,3,yes
49,2,0,0,no,307,no,no,0,9,12,854,1,-1,0,0,yes
59,8,0,0,no,957,no,no,0,9,12,479,2,-1,0,0,yes
80,5,0,2,no,155,no,no,2,9,12,343,2,-1,0,0,yes
86,5,1,0,no,614,no,no,2,9,12,595,1,-1,0,0,yes
69,5,0,3,no,426,no,no,2,9,12,395,1,-1,0,0,yes
79,5,0,0,no,8304,no,no,0,9,12,456,2,275,9,3,yes
71,5,0,0,no,91,no,no,2,9,12,87,6,-1,0,0,no
57,5,2,2,no,698,no,no,2,9,12,135,3,191,2,1,no
35,2,0,0,no,13658,yes,no,2,9,12,220,2,-1,0,0,no
41,8,0,0,no,1077,yes,yes,2,9,12,207,3,387,2,1,yes
36,4,0,0,no,4721,no,no,0,9,12,149,3,-1,0,0,yes
49,1,0,1,no,395,no,no,0,10,12,336,5,-1,0,0,yes
69,5,0,0,no,3588,yes,no,0,10,12,429,1,-1,0,0,yes
66,5,0,3,no,2540,no,no,2,10,12,441,2,156,1,2,yes
61,5,0,2,no,421,no,no,0,10,12,112,2,-1,0,0,no
32,1,2,1,no,883,yes,no,0,10,12,798,1,185,5,2,yes
28,1,1,1,no,1351,no,no,0,10,12,267,1,-1,0,0,no
47,1,1,1,no,4402,no,no,2,10,12,805,1,190,1,2,yes
22,10,1,1,no,1258,no,no,0,10,12,182,1,156,1,1,no
57,1,0,1,no,1016,no,no,2,10,12,208,1,-1,0,0,no
58,1,0,1,no,256,no,no,0,10,12,422,1,188,3,3,yes
64,5,0,2,no,43,no,no,0,10,12,232,1,-1,0,0,yes
54,1,2,1,no,380,no,yes,0,10,12,501,1,188,2,3,no
45,1,0,1,no,1788,no,no,0,10,12,364,1,191,4,1,no
72,5,0,2,no,3856,no,no,0,10,12,582,4,115,1,2,yes
30,4,0,0,no,517,no,no,0,11,12,141,2,-1,0,0,yes
79,5,0,2,no,3025,no,no,0,11,12,166,3,126,3,2,yes
40,1,1,1,no,3797,no,no,0,14,12,263,1,195,2,1,no
30,2,0,0,no,2326,no,no,0,14,12,420,1,175,2,1,yes
41,6,1,1,no,10346,no,no,0,14,12,352,1,182,3,3,no
35,1,0,1,no,3402,no,no,0,14,12,269,1,194,2,1,no
19,10,1,0,no,526,no,no,0,14,12,122,3,-1,0,0,no
57,2,0,2,no,592,no,yes,2,14,12,88,6,193,5,2,no
30,2,1,1,no,1070,no,no,0,14,12,446,2,-1,0,0,no
36,1,0,1,no,925,no,no,0,14,12,321,3,189,4,3,yes
64,9,0,2,no,67,no,no,2,14,12,86,2,111,1,1,no
53,7,0,1,no,1961,no,no,0,15,12,351,1,-1,0,0,yes
87,5,0,0,no,433,no,no,2,15,12,150,1,-1,0,0,no
53,3,0,0,no,1796,no,no,2,15,12,476,1,193,1,1,yes
34,1,0,1,no,2037,no,no,0,15,12,324,2,-1,0,0,yes
29,10,1,0,no,459,no,no,0,15,12,279,3,189,19,2,yes
26,4,1,1,no,12,no,no,0,15,12,72,4,186,6,3,no
29,1,1,1,no,572,no,no,0,16,12,314,1,195,1,3,yes
45,2,0,1,no,115,no,no,0,16,12,147,1,194,1,2,no
43,8,0,0,no,775,no,no,0,16,12,325,1,124,2,1,no
81,5,2,0,no,452,no,no,2,16,12,443,1,-1,0,0,yes
57,5,0,0,no,5313,no,no,0,16,12,283,2,196,1,3,yes
72,5,0,0,no,1533,no,no,0,16,12,546,2,-1,0,0,yes
46,1,0,1,no,0,yes,no,0,17,12,155,1,199,2,1,no
47,2,0,0,no,0,yes,no,0,17,12,97,1,231,2,1,no
62,5,0,1,no,0,no,no,0,17,12,188,2,-1,0,0,no
56,5,0,0,no,393,no,yes,0,17,12,103,1,206,1,1,no
59,1,0,2,no,8334,no,no,0,17,12,141,4,182,2,2,no
67,5,0,2,no,258,no,no,0,17,12,221,1,-1,0,0,no
28,0,1,0,no,1705,no,no,0,17,12,412,2,-1,0,0,yes
34,4,0,0,no,1337,no,no,0,17,12,330,2,127,3,3,yes
57,1,2,3,no,2986,no,no,0,17,12,222,2,231,1,1,yes
52,2,0,0,no,195,yes,no,0,17,12,110,2,205,3,1,no
66,9,0,2,no,1230,no,no,0,17,12,726,3,-1,0,0,yes
32,3,0,0,no,35,no,no,0,17,12,324,3,126,3,3,yes
31,1,1,1,no,596,no,no,0,17,12,184,6,196,2,1,no
51,0,0,0,no,955,no,yes,0,17,12,221,3,-1,0,0,yes
27,10,1,0,no,538,no,no,0,18,12,170,4,197,2,3,yes
29,4,0,0,no,399,no,no,0,18,12,454,6,199,1,1,no
50,1,0,1,no,5108,yes,no,0,18,12,406,1,182,2,1,yes
30,2,0,1,no,1307,no,no,0,18,12,248,6,-1,0,0,no
30,1,1,1,no,102,yes,no,0,18,12,364,3,-1,0,0,yes
31,10,1,3,no,2347,no,no,0,18,12,180,2,-1,0,0,no
57,5,0,0,no,1841,no,no,0,18,12,127,2,196,1,3,no
75,5,2,0,no,1341,no,no,0,18,12,415,7,-1,0,0,yes
60,2,0,0,no,294,no,no,2,18,12,104,5,198,4,3,no
44,0,0,0,no,1025,yes,no,0,21,12,116,2,202,1,1,no
50,4,0,0,no,320,no,no,2,21,12,294,3,315,4,3,yes
44,3,0,0,no,132,no,no,0,21,12,103,5,124,4,3,no
39,8,1,0,no,804,no,no,0,21,12,193,8,203,1,3,no
32,3,1,0,no,131,yes,no,0,21,12,322,1,189,1,3,yes
59,5,0,2,no,2074,no,no,0,21,12,467,1,186,2,3,yes
68,5,0,0,no,1443,no,no,2,21,12,2062,2,257,1,3,yes
31,2,0,1,no,3338,yes,no,0,21,12,264,2,-1,0,0,yes
40,3,1,0,no,782,yes,no,0,21,12,94,5,202,17,1,no
34,3,1,0,no,303,no,no,0,21,12,94,3,200,6,3,no
64,6,0,1,no,661,no,no,0,21,12,367,2,294,2,1,yes
49,2,0,0,no,905,no,no,0,21,12,385,7,131,2,1,no
54,1,2,1,no,12018,yes,no,0,21,12,267,2,-1,0,0,yes
30,8,2,0,no,7105,no,no,0,22,12,321,2,-1,0,0,yes
60,3,0,0,no,3735,no,no,0,22,12,190,1,188,9,3,yes
33,1,0,1,no,812,no,no,0,22,12,396,1,-1,0,0,no
35,1,1,1,no,538,no,no,0,22,12,410,3,165,2,2,yes
72,5,0,2,no,4657,no,no,0,22,12,305,3,309,5,3,yes
37,2,0,0,no,6963,yes,no,0,22,12,158,2,-1,0,0,no
30,0,0,2,no,5,no,no,0,23,12,282,1,203,1,3,yes
25,10,1,3,no,10788,no,no,0,23,12,102,2,210,2,2,no
32,2,0,1,no,593,no,no,0,23,12,140,2,201,2,2,no
52,8,2,0,no,230,no,no,0,24,12,422,2,-1,0,0,yes
48,6,0,0,no,1559,no,no,0,24,12,520,3,133,3,1,no
59,1,0,1,no,2764,no,no,0,24,12,237,1,206,2,1,no
47,1,0,1,no,1122,no,no,0,24,12,956,1,-1,0,0,no
43,4,0,1,no,4216,no,no,0,24,12,150,2,195,2,3,yes
49,9,0,0,no,3570,no,no,0,24,12,62,3,202,2,1,no
32,1,1,1,no,623,no,no,2,24,12,273,1,203,1,1,no
33,1,0,1,no,1808,no,no,0,28,12,250,3,-1,0,0,yes
84,5,0,0,no,81204,no,no,2,28,12,679,1,313,2,2,yes
26,0,1,0,no,3145,no,no,0,28,12,1141,1,209,1,2,yes
33,3,1,1,no,102,no,no,0,28,12,83,4,-1,0,0,no
47,2,0,0,no,3519,no,yes,0,28,12,193,1,220,1,1,no
70,5,2,2,no,828,no,no,0,28,12,433,1,-1,0,0,no
38,6,0,0,no,854,yes,yes,0,28,12,112,2,-1,0,0,no
43,1,0,1,no,3518,no,no,0,28,12,206,2,196,2,3,yes
39,2,1,1,no,25,yes,no,0,28,12,315,1,210,2,3,yes
27,4,1,0,no,1347,no,no,2,28,12,824,1,193,11,3,yes
25,2,0,1,no,2551,no,no,0,28,12,400,3,-1,0,0,yes
36,4,1,0,no,23,yes,no,0,28,12,256,1,-1,0,0,no
28,1,1,1,no,1840,no,no,0,28,12,1472,1,143,10,2,no
35,2,1,1,no,7546,yes,no,0,28,12,137,1,122,3,1,no
38,3,0,0,no,11303,no,no,0,28,12,473,2,216,2,1,yes
44,1,0,3,no,2724,no,no,0,28,12,893,1,-1,0,0,yes
78,5,2,2,no,4917,no,no,0,29,12,195,2,-1,0,0,no
89,5,2,2,no,1323,no,no,2,29,12,207,4,189,1,2,no
20,10,1,3,no,755,no,no,0,29,12,284,1,-1,0,0,yes
32,1,1,1,no,718,yes,no,0,29,12,155,1,197,1,3,yes
32,4,0,0,no,914,no,no,0,29,12,434,1,197,1,3,no
23,4,1,0,no,870,no,no,0,29,12,296,1,176,4,3,yes
35,8,0,0,no,978,no,no,0,29,12,1370,3,209,3,3,yes
30,6,1,1,no,916,no,no,0,29,12,449,2,-1,0,0,yes
27,3,0,0,no,1595,no,no,0,29,12,196,2,197,2,3,yes
72,5,0,2,no,0,no,no,0,29,12,215,2,-1,0,0,no
36,2,0,1,no,629,yes,yes,0,29,12,109,1,246,1,1,no
34,1,1,1,no,2561,no,no,0,29,12,554,1,-1,0,0,no
61,1,0,0,no,544,no,no,0,29,12,63,3,200,9,3,yes
30,1,1,1,no,2907,yes,no,0,30,12,146,2,218,1,1,no
46,1,2,1,no,461,no,no,0,30,12,369,2,-1,0,0,yes
30,9,1,1,no,3185,yes,no,0,30,12,158,3,-1,0,0,no
40,3,0,0,no,3126,yes,no,0,30,12,110,3,232,2,1,no
32,2,0,3,no,14533,no,no,0,31,12,646,3,198,2,3,no
38,0,0,0,no,863,no,no,1,6,1,78,1,-1,0,0,no
29,4,1,0,no,814,no,no,1,6,1,54,1,-1,0,0,no
51,2,2,1,no,363,yes,no,1,7,1,7,1,-1,0,0,no
33,3,2,0,no,212,yes,no,1,7,1,23,1,-1,0,0,no
45,8,0,0,no,891,yes,no,1,7,1,118,1,-1,0,0,yes
40,3,2,0,no,212,no,no,1,7,1,176,1,-1,0,0,no
50,7,2,1,no,315,no,no,0,8,1,249,1,119,1,1,no
27,1,1,0,no,843,no,no,0,8,1,187,1,-1,0,0,yes
27,4,1,0,no,302,no,no,0,8,1,151,1,189,1,3,no
70,5,0,2,no,2795,no,no,0,8,1,301,2,-1,0,0,yes
27,1,1,1,no,8,no,no,2,8,1,176,2,-1,0,0,no
25,2,1,0,no,139,no,yes,0,11,1,202,1,91,1,3,yes
57,5,0,0,no,1044,no,no,2,11,1,585,1,192,2,3,yes
55,3,0,0,no,1633,no,no,0,11,1,210,1,192,2,3,yes
33,1,0,1,no,6513,yes,no,0,11,1,170,1,343,1,2,yes
29,4,1,0,no,102,no,no,0,11,1,111,1,210,4,1,no
73,5,0,2,no,1388,no,no,2,11,1,767,2,83,1,3,yes
70,5,0,2,no,3230,no,no,0,11,1,300,2,48,1,1,no
50,1,1,1,no,486,no,yes,1,11,1,28,1,-1,0,0,no
36,1,0,1,no,93,no,no,0,11,1,102,3,96,4,2,no
35,2,1,0,no,4645,yes,no,0,11,1,502,3,270,40,2,no
67,5,0,2,no,1430,no,no,0,11,1,499,2,91,3,1,yes
35,1,0,1,no,323,no,no,0,11,1,261,2,-1,0,0,yes
65,1,0,1,no,1097,no,no,0,12,1,131,1,196,1,2,no
29,3,1,1,no,14,no,no,0,12,1,106,1,105,2,1,no
65,11,0,3,no,300,no,no,0,12,1,105,1,-1,0,0,no
67,5,0,2,no,585,no,no,0,12,1,164,1,148,1,1,no
53,3,2,1,no,0,yes,yes,0,12,1,171,1,64,6,2,no
85,5,0,3,no,1934,no,no,2,12,1,140,1,-1,0,0,no
34,8,1,0,no,15,no,no,0,12,1,377,1,-1,0,0,yes
47,4,2,1,no,1639,no,no,0,12,1,349,1,-1,0,0,yes
38,6,2,1,no,6447,no,no,0,12,1,296,1,-1,0,0,no
66,6,0,1,no,147,no,no,2,12,1,411,1,-1,0,0,yes
31,2,1,0,no,2544,no,no,0,12,1,229,1,279,2,3,yes
66,5,1,1,no,0,no,no,0,12,1,105,1,92,2,1,no
25,2,1,0,no,4859,no,no,0,12,1,227,1,-1,0,0,yes
28,4,1,0,no,168,no,no,0,12,1,387,1,194,1,2,yes
25,0,1,0,no,2007,no,no,0,12,1,265,2,-1,0,0,yes
47,3,1,0,no,3696,no,no,0,12,1,758,4,-1,0,0,yes
30,2,0,1,no,2166,no,no,0,12,1,316,2,-1,0,0,yes
28,6,1,1,no,4579,no,no,0,12,1,409,2,-1,0,0,yes
29,0,1,0,no,180,no,no,0,12,1,350,2,-1,0,0,no
49,1,0,1,no,1093,yes,yes,0,12,1,243,2,91,2,3,yes
21,10,1,0,no,2488,no,no,2,12,1,661,2,92,1,3,yes
87,5,0,2,no,2190,no,no,2,12,1,512,2,-1,0,0,yes
34,0,0,2,no,6718,no,no,0,13,1,278,4,97,1,2,no
22,10,1,0,no,254,no,no,0,13,1,143,2,-1,0,0,yes
32,1,1,1,no,1962,no,no,0,13,1,130,1,-1,0,0,no
28,6,1,1,no,1579,no,no,0,13,1,163,1,91,3,1,yes
64,5,0,1,no,2139,no,no,0,13,1,230,1,91,2,1,no
31,2,1,0,no,253,no,no,0,13,1,262,1,-1,0,0,no
62,5,0,1,no,4692,yes,no,0,13,1,113,1,90,1,1,no
31,8,0,1,no,330,no,no,0,13,1,260,1,194,2,3,yes
60,5,0,0,no,938,no,no,0,13,1,380,3,-1,0,0,yes
41,2,1,3,no,5372,yes,no,0,13,1,248,3,-1,0,0,yes
21,10,1,0,no,71,no,no,0,13,1,169,2,-1,0,0,yes
24,10,1,0,no,3176,no,no,0,13,1,108,2,-1,0,0,yes
40,1,0,1,no,5142,no,no,0,13,1,147,2,224,1,1,no
54,1,2,1,no,496,no,no,0,13,1,452,3,-1,0,0,yes
80,5,0,2,no,1468,no,no,0,13,1,330,3,-1,0,0,yes
27,2,1,1,no,434,yes,no,1,13,1,127,1,-1,0,0,no
28,8,0,0,no,687,no,no,0,13,1,113,3,33,2,2,no
35,4,1,0,no,3816,no,no,0,13,1,331,2,195,1,2,no
29,6,1,1,no,270,yes,no,0,14,1,110,7,252,4,1,no
35,2,1,1,no,0,no,no,0,14,1,187,7,-1,0,0,yes
70,5,2,2,no,482,no,no,2,14,1,372,1,196,2,3,yes
62,0,0,0,no,180,no,no,0,14,1,183,1,90,4,2,yes
59,2,0,2,no,4198,no,no,0,14,1,309,1,91,10,3,yes
51,3,0,0,no,423,yes,yes,0,14,1,236,1,90,1,1,no
50,1,0,1,no,78,yes,no,0,14,1,218,3,161,9,2,no
48,8,0,0,no,817,no,no,0,14,1,517,1,282,4,3,yes
81,5,2,1,no,0,no,no,0,14,1,357,1,-1,0,0,no
48,4,0,0,no,517,no,no,0,14,1,273,1,-1,0,0,no
45,3,0,0,no,5021,no,no,0,14,1,233,1,-1,0,0,yes
32,3,0,0,no,51,yes,yes,0,14,1,203,1,87,2,2,yes
49,2,0,2,no,1569,no,no,0,14,1,470,1,196,1,2,no
36,3,2,0,no,592,no,no,0,14,1,96,7,93,7,3,no
36,3,0,3,no,991,no,no,0,14,1,589,2,-1,0,0,yes
33,4,1,0,no,133,no,no,0,14,1,305,2,274,1,3,yes
32,2,1,1,no,471,no,no,0,14,1,67,1,-1,0,0,no
64,9,0,2,no,768,no,no,0,14,1,371,1,-1,0,0,yes
37,6,0,1,no,11387,no,no,0,14,1,153,1,225,2,2,no
30,1,1,1,no,536,no,no,0,14,1,362,2,91,2,3,yes
59,4,1,0,no,739,no,no,0,14,1,408,1,-1,0,0,yes
50,3,0,0,no,2955,no,no,0,14,1,166,1,-1,0,0,no
32,3,0,0,no,366,no,no,0,14,1,366,2,-1,0,0,yes
60,5,2,1,no,979,yes,no,0,15,1,295,3,347,1,1,yes
39,1,0,1,no,2939,no,no,0,15,1,348,2,-1,0,0,yes
68,5,0,2,no,0,no,no,2,15,1,814,1,-1,0,0,no
37,1,0,1,no,0,no,no,0,15,1,426,2,196,1,2,yes
65,5,0,2,no,2173,no,no,0,15,1,543,4,276,1,1,no
38,4,0,0,no,282,no,no,0,15,1,360,3,-1,0,0,no
37,3,1,0,no,4803,no,no,0,15,1,396,2,-1,0,0,yes
55,1,0,1,no,7803,no,no,0,15,1,441,1,-1,0,0,yes
66,5,0,0,no,154,no,no,2,15,1,66,2,-1,0,0,no
26,3,1,0,no,1099,no,no,0,15,1,99,2,225,13,2,no
40,2,1,1,no,226,no,no,0,15,1,176,2,-1,0,0,no
30,1,1,1,no,720,no,no,0,15,1,1265,4,210,4,2,yes
35,0,1,1,no,1830,no,no,0,15,1,78,4,93,2,1,no
85,5,0,2,no,1255,no,no,0,15,1,233,3,-1,0,0,yes
28,1,0,1,no,893,no,no,0,18,1,204,2,94,2,3,no
57,1,0,1,no,1318,no,no,0,18,1,91,2,94,3,3,no
79,5,0,2,no,8556,no,no,2,18,1,326,2,272,2,3,yes
58,11,0,1,no,327,no,no,2,18,1,124,4,-1,0,0,no
20,10,1,3,no,167,no,no,0,18,1,237,1,-1,0,0,no
64,5,0,0,no,588,no,no,0,18,1,366,1,91,2,1,yes
42,2,0,0,no,994,yes,no,0,18,1,453,1,67,9,3,yes
27,10,1,0,no,2245,no,no,0,18,1,163,1,-1,0,0,no
47,0,0,0,no,820,no,no,0,18,1,262,1,91,1,3,yes
37,1,0,1,no,539,no,no,0,18,1,540,2,115,3,1,no
21,10,1,2,no,423,no,no,2,18,1,287,5,285,5,3,yes
63,9,0,1,no,1528,no,no,0,18,1,309,2,95,3,3,no
66,5,0,0,no,203,no,no,0,18,1,353,1,195,1,3,yes
28,1,1,1,no,3053,no,no,2,18,1,165,4,-1,0,0,no
19,10,1,2,no,103,no,no,0,18,1,177,2,95,4,1,no
31,1,0,1,no,460,yes,no,1,22,1,23,1,-1,0,0,no
46,3,1,0,no,1693,yes,no,0,25,1,137,1,97,1,3,no
42,3,0,0,no,383,no,no,0,25,1,146,1,-1,0,0,no
76,5,0,1,no,2991,no,no,0,25,1,195,1,95,2,3,no
61,5,0,0,no,86,no,no,0,25,1,639,1,94,1,3,yes
62,5,0,0,no,243,no,no,0,25,1,117,1,280,1,3,no
39,1,0,1,no,1802,no,no,0,25,1,129,2,97,2,1,no
37,1,1,1,no,2163,no,no,0,25,1,114,1,234,1,1,no
74,5,0,1,no,2575,no,no,0,25,1,172,2,161,1,1,no
32,1,1,1,no,307,no,no,0,25,1,96,1,201,3,3,no
50,1,0,1,no,5969,no,no,0,25,1,455,1,544,2,1,yes
61,1,0,1,no,13546,no,no,0,25,1,318,2,283,3,3,no
27,3,0,1,no,2855,no,no,0,25,1,240,1,301,3,1,yes
27,10,1,0,no,2015,no,no,0,25,1,87,1,245,1,2,no
30,2,1,0,no,323,no,no,0,25,1,116,1,151,3,1,no
63,5,0,0,no,2716,no,no,0,25,1,205,1,-1,0,0,no
63,5,0,0,no,474,no,no,0,25,1,423,1,-1,0,0,yes
36,1,0,1,no,203,no,no,0,25,1,255,1,88,1,3,yes
38,8,0,2,no,7005,yes,no,0,25,1,696,1,202,2,3,yes
27,3,1,1,no,689,no,no,0,26,1,98,1,307,1,1,no
30,10,1,0,no,3096,no,no,0,26,1,123,1,-1,0,0,no
92,5,0,3,no,775,no,no,0,26,1,164,4,96,3,3,yes
33,3,1,1,no,0,no,no,0,26,1,93,1,-1,0,0,no
40,3,0,1,no,1108,no,no,0,26,1,228,1,92,5,1,no
77,5,0,0,no,4112,no,no,2,26,1,1616,1,95,2,3,yes
74,5,0,0,no,935,no,no,0,26,1,100,1,104,1,2,no
56,5,0,0,no,0,no,no,0,26,1,413,2,-1,0,0,no
68,5,1,1,no,2144,no,no,0,26,1,708,1,96,3,3,yes
48,1,0,1,no,1167,yes,yes,0,26,1,122,4,50,4,2,no
45,3,0,0,no,2556,no,no,2,26,1,196,2,-1,0,0,no
30,3,1,0,no,255,no,no,0,27,1,143,1,-1,0,0,yes
81,5,0,2,no,243,no,no,0,27,1,340,1,92,1,3,yes
35,2,0,0,no,746,no,yes,0,27,1,240,1,-1,0,0,no
